Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	41932	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	61026	kWd	521.40	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	61026	kWd	116.23	Discards	R-Reported	Raised Discard
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	61026	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	61026	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	17730	kWd	611.20	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	17730	kWd	136.24	Discards	R-Reported	Raised Discard
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	17730	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	17730	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	8246	kWd	52.80	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	8246	kWd	11.77	Discards	R-Reported	Raised Discard
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	8246	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	8246	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	16375	kWd	334.40	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	16375	kWd	74.54	Discards	R-Reported	Raised Discard
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	16375	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	16375	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.4	OTB_SPF_70-99_0_0_all	2597	kWd	1.15	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	5243.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	20800.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	110.00	Discards	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	294	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	294	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	294	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	1793	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	1793	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	1793	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	9045	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	9045	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	9045	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	1322	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	1322	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	1322	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	6138	kWd	12.19	Discards	R-Reported	Raised Discard
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	6138	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	6138	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	SDN_DEF_>=120_0_0_all	490	kWd	2.20	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	SDN_DEF_>=120_0_0_all	490	kWd	0.49	Discards	R-Reported	Raised Discard
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	SDN_DEF_>=120_0_0_all	490	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	SDN_DEF_>=120_0_0_all	490	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	3857	kWd	34.50	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	3857	kWd	7.69	Discards	R-Reported	Raised Discard
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	3857	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	3857	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	94002	kWd	5.50	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	94002	kWd	1.23	Discards	R-Reported	Raised Discard
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	94002	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	94002	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	OTB_CRU_32-69_0_0_all	3283	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	OTB_CRU_32-69_0_0_all	3283	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	OTB_CRU_32-69_0_0_all	3283	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	23787	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	23787	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	23787	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	OTB_CRU_32-69_0_0_all	740	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	OTB_CRU_32-69_0_0_all	740	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	OTB_CRU_32-69_0_0_all	740	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	1224	kWd	11.60	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	1224	kWd	2.59	Discards	R-Reported	Raised Discard
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	1224	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	SDN_DEF_>=120_0_0_all	1224	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	478	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	478	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_0_0_all	478	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	7447	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	7447	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_32-69_2_22_all	7447	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	659411	kWd	1849.89	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	659411	kWd	412.36	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	686908	kWd	374.50	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	686908	kWd	0.00	Discards	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	7335	kWd	80.00	Landings	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	7335	kWd	17.83	Discards	R-Reported	Raised Discard
Netherlands	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	13241	kWd	110.00	Landings	R-Reported	Imported
Netherlands	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	13241	kWd	24.52	Discards	R-Reported	Raised Discard
Netherlands	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	100727	kWd	660.00	Landings	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	100727	kWd	147.12	Discards	R-Reported	Raised Discard
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	17651	kWd	280.00	Landings	R-Reported	Imported
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_100-119_0_0_all	17651	kWd	62.42	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0	39473	kWd	27.72	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0	39473	kWd	6.18	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0	133371	kWd	362.29	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0	133371	kWd	80.76	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	1225728	kWd	998.27	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	1225728	kWd	0.00	Discards	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0	125951	kWd	543.83	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0	125951	kWd	121.23	Discards	R-Reported	Raised Discard
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	1089791	kWd	828.59	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Norway	3	Quarter	2024	lem.27.3a47d	27.4.b	SSC_DEF_>=120_0_0_all	-9	NA	19.00	Landings	R-Reported	Imported
Norway	3	Quarter	2024	lem.27.3a47d	27.4.b	SSC_DEF_>=120_0_0_all	-9	NA	4.24	Discards	R-Reported	Raised Discard
Norway	2	Quarter	2024	lem.27.3a47d	27.4.b	SSC_DEF_>=120_0_0_all	-9	NA	15.00	Landings	R-Reported	Imported
Norway	2	Quarter	2024	lem.27.3a47d	27.4.b	SSC_DEF_>=120_0_0_all	-9	NA	3.34	Discards	R-Reported	Raised Discard
Norway	4	Quarter	2024	lem.27.3a47d	27.4.b	SSC_DEF_>=120_0_0_all	-9	NA	13.00	Landings	R-Reported	Imported
Norway	4	Quarter	2024	lem.27.3a47d	27.4.b	SSC_DEF_>=120_0_0_all	-9	NA	2.90	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	-9	NA	684.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	-9	NA	45.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_all_0_0_all	6755	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	LLS_FIF_0_0_0_all	1992	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	LLS_FIF_0_0_0_all	1992	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	LLS_FIF_0_0_0_all	1992	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_all_0_0_all	442	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_all_0_0_all	442	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_all_0_0_all	442	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_all_0_0_all	2475	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_all_0_0_all	2475	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_all_0_0_all	2475	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	LLS_FIF_0_0_0_all	663	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	LLS_FIF_0_0_0_all	663	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	LLS_FIF_0_0_0_all	663	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	-9	NA	592.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	-9	NA	1003.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	-9	NA	0.00	BMS landing	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	-9	NA	260.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	-9	NA	279.00	Discards	R-Reported	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	61119	kWd	61.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	61119	kWd	13.60	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	61119	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	99754	kWd	2.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	99754	kWd	0.45	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	99754	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	47632	kWd	49.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	47632	kWd	10.92	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	47632	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	69817	kWd	3.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	69817	kWd	0.67	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	GNS_DEF_all_0_0_all	69817	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Germany	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	328783	kWd	927.00	Landings	R-Reported	Imported
Germany	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	328783	kWd	206.64	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	22210	kWd	6.75	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	22210	kWd	1.50	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	5740	kWd	1.40	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	5740	kWd	0.31	Discards	R-Reported	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	29859	kWd	99.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	29859	kWd	22.07	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	29859	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	45498	kWd	172.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	45498	kWd	38.34	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	45498	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	9444	kWd	29.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	9444	kWd	6.46	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	9444	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	291666	kWd	269.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	291666	kWd	59.96	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	291666	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	16281	kWd	10.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	16281	kWd	2.23	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	16281	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	248727	kWd	323.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	248727	kWd	72.00	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	248727	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Netherlands	3	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_100-119_0_0_all	1750	kWd	4.46	Discards	R-Reported	Raised Discard
Netherlands	2	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_100-119_0_0_all	5019	kWd	50.00	Landings	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_100-119_0_0_all	5019	kWd	11.15	Discards	R-Reported	Raised Discard
Germany	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_CRU_70-99_0_0_all	29960	kWd	2.00	Landings	R-Reported	Imported
Germany	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_CRU_70-99_0_0_all	29960	kWd	0.45	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_100-119_0_0_all	-9	dop	6651.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_100-119_0_0_all	-9	dop	1482.58	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_100-119_0_0_all	-9	dop	0.00	BMS landing	R-Reported	Imported
UK(Scotland)	3	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	483823	kWd	0.00	BMS landing	R-Reported	Imported
UK(Scotland)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	611170	kWd	0.00	BMS landing	R-Reported	Imported
UK(Scotland)	2	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	338551	kWd	0.00	BMS landing	R-Reported	Imported
UK(Scotland)	4	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	590349	kWd	40.00	BMS landing	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_100-119_0_0_all	-9	NA	7132.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_100-119_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_all_0_0_all	24976	kWd	8.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_all_0_0_all	24976	kWd	1.78	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_all_0_0_all	24976	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	GTR_DEF_all_0_0_all	6318	kWd	1.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	GTR_DEF_all_0_0_all	6318	kWd	0.22	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	GTR_DEF_all_0_0_all	6318	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	58800	kWd	363.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	58800	kWd	80.92	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	58800	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	102900	kWd	770.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	102900	kWd	171.64	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	102900	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_all_0_0_all	21207	kWd	2.00	Landings	A-All - reported, nonre	Imported
